state,year,quarter,district,count,amount
punjab,2020,4,firozepur,75,63082.0
punjab,2020,4,pathankot,74,103285.0
arunachal-pradesh,2022,1,papum pare,149,339981.0
arunachal-pradesh,2022,1,west kameng,36,83342.0
arunachal-pradesh,2022,1,tirap,22,98280.0
arunachal-pradesh,2022,1,east siang,22,50073.0
arunachal-pradesh,2022,1,changlang,22,41022.0
arunachal-pradesh,2022,1,lohit,17,33684.0
arunachal-pradesh,2022,1,namsai,13,25903.0
arunachal-pradesh,2022,1,tawang,11,59469.0
arunachal-pradesh,2022,1,lower dibang valley,10,17012.0
arunachal-pradesh,2022,1,lower subansiri,9,27520.0
arunachal-pradesh,2022,2,papum pare,310,752159.0
arunachal-pradesh,2022,2,west kameng,47,115575.0
arunachal-pradesh,2022,2,east siang,29,107087.0
arunachal-pradesh,2022,2,tawang,26,61225.0
arunachal-pradesh,2022,2,changlang,25,51823.0
arunachal-pradesh,2022,2,west siang,24,54485.0
arunachal-pradesh,2022,2,lohit,21,59273.0
arunachal-pradesh,2022,2,tirap,15,32728.0
arunachal-pradesh,2022,2,namsai,14,34582.0
arunachal-pradesh,2022,2,lower dibang valley,13,25061.0
arunachal-pradesh,2022,3,papum pare,250,590296.0
arunachal-pradesh,2022,3,west kameng,42,118030.0
arunachal-pradesh,2022,3,east siang,35,54567.0
arunachal-pradesh,2022,3,tawang,24,112439.0
arunachal-pradesh,2022,3,tirap,23,54004.0
arunachal-pradesh,2022,3,changlang,22,53679.0
arunachal-pradesh,2022,3,lohit,18,45865.0
arunachal-pradesh,2022,3,lower dibang valley,17,26960.0
arunachal-pradesh,2022,3,west siang,16,86941.0
arunachal-pradesh,2022,3,east kameng,15,25996.0
arunachal-pradesh,2022,4,papum pare,249,557453.0
arunachal-pradesh,2022,4,west kameng,53,140810.0
arunachal-pradesh,2022,4,changlang,39,92295.0
arunachal-pradesh,2022,4,lohit,35,74057.0
arunachal-pradesh,2022,4,east siang,33,62867.0
arunachal-pradesh,2022,4,tawang,32,117810.0
arunachal-pradesh,2022,4,namsai,25,52176.0
arunachal-pradesh,2022,4,lower dibang valley,23,56348.0
arunachal-pradesh,2022,4,west siang,22,42902.0
arunachal-pradesh,2022,4,tirap,22,69612.0
arunachal-pradesh,2024,1,papum pare,415,902815.0
arunachal-pradesh,2024,1,west kameng,109,264851.0
arunachal-pradesh,2024,1,east siang,88,195598.0
arunachal-pradesh,2024,1,changlang,60,119720.0
arunachal-pradesh,2024,1,lohit,58,125916.0
arunachal-pradesh,2024,1,tawang,57,123314.0
arunachal-pradesh,2024,1,west siang,49,128839.0
arunachal-pradesh,2024,1,lower dibang valley,48,123833.0
arunachal-pradesh,2024,1,namsai,37,74800.0
arunachal-pradesh,2024,1,lower subansiri,31,47226.0
arunachal-pradesh,2024,2,papum pare,361,844112.0
arunachal-pradesh,2024,2,tawang,192,165583.0
arunachal-pradesh,2024,2,west kameng,100,234304.0
arunachal-pradesh,2024,2,lohit,55,80040.0
arunachal-pradesh,2024,2,changlang,55,127100.0
arunachal-pradesh,2024,2,east siang,54,143926.0
arunachal-pradesh,2024,2,west siang,48,122922.0
arunachal-pradesh,2024,2,lower subansiri,40,58095.0
arunachal-pradesh,2024,2,lower dibang valley,38,102160.0
arunachal-pradesh,2024,2,namsai,32,80520.0
arunachal-pradesh,2024,3,itanagar capital complex,218,512620.0
arunachal-pradesh,2024,3,west kameng,115,280805.0
arunachal-pradesh,2024,3,tawang,69,166341.0
arunachal-pradesh,2024,3,papum pare,66,79642.0
arunachal-pradesh,2024,3,changlang,57,132735.0
arunachal-pradesh,2024,3,east siang,47,127890.0
arunachal-pradesh,2024,3,tirap,35,80188.0
arunachal-pradesh,2024,3,lohit,32,96133.0
arunachal-pradesh,2024,3,west siang,28,89620.0
arunachal-pradesh,2024,3,namsai,28,93343.0
arunachal-pradesh,2024,4,itanagar capital complex,240,638964.0
arunachal-pradesh,2024,4,west kameng,117,277233.0
arunachal-pradesh,2024,4,east siang,89,235678.0
arunachal-pradesh,2024,4,tawang,68,223139.0
arunachal-pradesh,2024,4,papum pare,61,126855.0
arunachal-pradesh,2024,4,changlang,55,85559.0
arunachal-pradesh,2024,4,west siang,55,118386.0
arunachal-pradesh,2024,4,namsai,41,93403.0
arunachal-pradesh,2024,4,lower subansiri,35,61313.0
arunachal-pradesh,2024,4,tirap,35,86267.0
arunachal-pradesh,2023,1,papum pare,214,609907.0
arunachal-pradesh,2023,1,changlang,58,150506.0
arunachal-pradesh,2023,1,west kameng,58,148766.0
arunachal-pradesh,2023,1,east siang,45,131785.0
arunachal-pradesh,2023,1,tawang,43,177062.0
arunachal-pradesh,2023,1,west siang,26,77049.0
arunachal-pradesh,2023,1,lohit,22,48743.0
arunachal-pradesh,2023,1,tirap,20,42058.0
arunachal-pradesh,2023,1,lower subansiri,18,52453.0
arunachal-pradesh,2023,1,lower dibang valley,17,32562.0
arunachal-pradesh,2023,2,papum pare,261,767297.0
arunachal-pradesh,2023,2,west kameng,87,278705.0
arunachal-pradesh,2023,2,east siang,49,134410.0
arunachal-pradesh,2023,2,changlang,48,182270.0
arunachal-pradesh,2023,2,namsai,34,96483.0
arunachal-pradesh,2023,2,tawang,31,117759.0
arunachal-pradesh,2023,2,lohit,29,65934.0
arunachal-pradesh,2023,2,lower dibang valley,29,51944.0
arunachal-pradesh,2023,2,west siang,27,85810.0
arunachal-pradesh,2023,2,tirap,21,70549.0
arunachal-pradesh,2023,3,papum pare,285,696186.0
arunachal-pradesh,2023,3,west kameng,65,185636.0
arunachal-pradesh,2023,3,east siang,59,113780.0
arunachal-pradesh,2023,3,changlang,44,108703.0
arunachal-pradesh,2023,3,tawang,39,129855.0
arunachal-pradesh,2023,3,lower dibang valley,39,140365.0
arunachal-pradesh,2023,3,tirap,38,135660.0
arunachal-pradesh,2023,3,namsai,34,55710.0
arunachal-pradesh,2023,3,lohit,29,102043.0
arunachal-pradesh,2023,3,west siang,23,92531.0
arunachal-pradesh,2023,4,papum pare,318,852980.0
arunachal-pradesh,2023,4,west kameng,67,190405.0
arunachal-pradesh,2023,4,namsai,49,120567.0
arunachal-pradesh,2023,4,west siang,48,119227.0
arunachal-pradesh,2023,4,changlang,47,94883.0
arunachal-pradesh,2023,4,tawang,45,167579.0
arunachal-pradesh,2023,4,east siang,42,109484.0
arunachal-pradesh,2023,4,lower dibang valley,35,81825.0
arunachal-pradesh,2023,4,lohit,34,77356.0
arunachal-pradesh,2023,4,tirap,32,74981.0
arunachal-pradesh,2021,1,papum pare,65,62651.0
arunachal-pradesh,2021,1,east siang,18,8695.0
arunachal-pradesh,2021,1,west kameng,15,9871.0
arunachal-pradesh,2021,1,changlang,12,4524.0
arunachal-pradesh,2021,1,lohit,11,2951.0
arunachal-pradesh,2021,1,tawang,11,10155.0
arunachal-pradesh,2021,1,namsai,8,1248.0
arunachal-pradesh,2021,1,west siang,7,3690.0
arunachal-pradesh,2021,1,tirap,7,7696.0
arunachal-pradesh,2021,1,upper subansiri,7,4237.0
arunachal-pradesh,2021,2,papum pare,69,89335.0
arunachal-pradesh,2021,2,west kameng,20,17896.0
arunachal-pradesh,2021,2,west siang,18,8990.0
arunachal-pradesh,2021,2,lohit,16,21096.0
arunachal-pradesh,2021,2,lower dibang valley,14,8091.0
arunachal-pradesh,2021,2,tawang,13,23216.0
arunachal-pradesh,2021,2,changlang,12,11258.0
arunachal-pradesh,2021,2,namsai,11,8880.0
arunachal-pradesh,2021,2,lower subansiri,10,4236.0
arunachal-pradesh,2021,2,east siang,6,2979.0
arunachal-pradesh,2021,3,papum pare,50,95368.0
arunachal-pradesh,2021,3,east siang,23,32914.0
arunachal-pradesh,2021,3,west kameng,22,21566.0
arunachal-pradesh,2021,3,west siang,21,57300.0
arunachal-pradesh,2021,3,changlang,15,25894.0
arunachal-pradesh,2021,3,namsai,15,35207.0
arunachal-pradesh,2021,3,tirap,14,38082.0
arunachal-pradesh,2021,3,lower dibang valley,13,11845.0
arunachal-pradesh,2021,3,lohit,10,15097.0
arunachal-pradesh,2021,3,tawang,8,5436.0
arunachal-pradesh,2021,4,papum pare,128,232985.0
arunachal-pradesh,2021,4,west kameng,37,61049.0
arunachal-pradesh,2021,4,changlang,26,59532.0
arunachal-pradesh,2021,4,lohit,17,19353.0
arunachal-pradesh,2021,4,tawang,14,28772.0
arunachal-pradesh,2021,4,tirap,14,37402.0
arunachal-pradesh,2021,4,namsai,14,19295.0
arunachal-pradesh,2021,4,west siang,14,25308.0
arunachal-pradesh,2021,4,lower dibang valley,11,12440.0
arunachal-pradesh,2021,4,east siang,7,22841.0
arunachal-pradesh,2020,2,papum pare,33,6304.0
arunachal-pradesh,2020,2,changlang,9,2511.0
arunachal-pradesh,2020,2,tirap,5,1026.0
arunachal-pradesh,2020,2,west siang,5,1124.0
arunachal-pradesh,2020,2,tawang,3,827.0
arunachal-pradesh,2020,2,east siang,2,469.0
arunachal-pradesh,2020,2,west kameng,2,513.0
arunachal-pradesh,2020,2,lower dibang valley,2,513.0
arunachal-pradesh,2020,2,lower subansiri,1,231.0
arunachal-pradesh,2020,2,namsai,1,231.0
arunachal-pradesh,2020,3,papum pare,60,15776.0
arunachal-pradesh,2020,3,east siang,22,9675.0
arunachal-pradesh,2020,3,west kameng,12,3466.0
arunachal-pradesh,2020,3,lohit,9,1557.0
arunachal-pradesh,2020,3,west siang,5,2052.0
arunachal-pradesh,2020,3,lower dibang valley,4,843.0
arunachal-pradesh,2020,3,tirap,3,939.0
arunachal-pradesh,2020,3,dibang valley,3,66.0
arunachal-pradesh,2020,3,namsai,3,1486.0
arunachal-pradesh,2020,3,east kameng,2,695.0
arunachal-pradesh,2020,4,papum pare,48,21298.0
arunachal-pradesh,2020,4,west kameng,15,22182.0
arunachal-pradesh,2020,4,east siang,10,8075.0
arunachal-pradesh,2020,4,tawang,10,9740.0
arunachal-pradesh,2020,4,lower dibang valley,9,1981.0
arunachal-pradesh,2020,4,changlang,7,5505.0
arunachal-pradesh,2020,4,lohit,5,4148.0
arunachal-pradesh,2020,4,tirap,4,1561.0
arunachal-pradesh,2020,4,lepa rada,3,2685.0
arunachal-pradesh,2020,4,namsai,3,984.0
karnataka,2022,1,bengaluru urban,57549,71700148.0
karnataka,2022,1,mysuru,4256,6273651.0
karnataka,2022,1,dharwad,2629,3647319.0
karnataka,2022,1,belagavi,2565,4027564.0
karnataka,2022,1,dakshina kannada,2163,3326629.0
karnataka,2022,1,bengaluru rural,2133,3131559.0
karnataka,2022,1,tumakuru,2107,3270489.0
karnataka,2022,1,ballari,1982,2817568.0
karnataka,2022,1,davanagere,1774,2444546.0
karnataka,2022,1,shivamogga,1771,2717744.0
karnataka,2022,2,bengaluru urban,57934,69731242.0
karnataka,2022,2,mysuru,4122,5603711.0
karnataka,2022,2,belagavi,2609,3892332.0
karnataka,2022,2,dharwad,2393,3355104.0
karnataka,2022,2,bengaluru rural,2122,3278607.0
karnataka,2022,2,tumakuru,1926,3127331.0
karnataka,2022,2,dakshina kannada,1909,2849505.0
karnataka,2022,2,ballari,1763,2282676.0
karnataka,2022,2,shivamogga,1672,2643157.0
karnataka,2022,2,davanagere,1531,2021047.0
karnataka,2022,3,bengaluru urban,64593,79303480.0
karnataka,2022,3,mysuru,5093,6718622.0
karnataka,2022,3,belagavi,2774,4182385.0
karnataka,2022,3,dharwad,2755,3667159.0
karnataka,2022,3,dakshina kannada,2545,3698741.0
karnataka,2022,3,ballari,2541,3202170.0
karnataka,2022,3,bengaluru rural,2448,3640101.0
karnataka,2022,3,tumakuru,2349,3662277.0
karnataka,2022,3,davanagere,2201,2787038.0
karnataka,2022,3,kalaburagi,1971,2659120.0
karnataka,2022,4,bengaluru urban,78817,101938016.0
karnataka,2022,4,mysuru,6820,9461969.0
karnataka,2022,4,belagavi,3857,5891225.0
karnataka,2022,4,dharwad,3751,5149958.0
karnataka,2022,4,dakshina kannada,3330,4869464.0
karnataka,2022,4,bengaluru rural,3125,4874888.0
karnataka,2022,4,ballari,2729,3502890.0
karnataka,2022,4,davanagere,2522,3414588.0
karnataka,2022,4,tumakuru,2515,4131381.0
karnataka,2022,4,shivamogga,2462,3798640.0
karnataka,2024,1,bengaluru urban,90180,142519454.0
karnataka,2024,1,mysuru,9295,14666791.0
karnataka,2024,1,belagavi,5720,8715862.0
karnataka,2024,1,dharwad,5171,7812119.0
karnataka,2024,1,dakshina kannada,4745,7184612.0
karnataka,2024,1,bengaluru rural,4242,6701376.0
karnataka,2024,1,tumakuru,3869,6378532.0
karnataka,2024,1,shivamogga,3625,5762860.0
karnataka,2024,1,davanagere,3555,5139794.0
karnataka,2024,1,ballari,3431,4831884.0
karnataka,2024,2,bengaluru urban,74985,126101324.0
karnataka,2024,2,mysuru,7905,13488189.0
karnataka,2024,2,belagavi,5068,8199208.0
karnataka,2024,2,dharwad,4597,7180375.0
karnataka,2024,2,dakshina kannada,3873,6288144.0
karnataka,2024,2,bengaluru rural,3606,6471486.0
karnataka,2024,2,shivamogga,3311,5567612.0
karnataka,2024,2,tumakuru,3291,5843712.0
karnataka,2024,2,davanagere,3049,4602049.0
karnataka,2024,2,ballari,2906,4557010.0
karnataka,2024,3,bengaluru urban,96935,156230238.0
karnataka,2024,3,mysuru,9232,15981102.0
karnataka,2024,3,dharwad,5651,8643613.0
karnataka,2024,3,belagavi,5231,8419289.0
karnataka,2024,3,bengaluru rural,4449,7657754.0
karnataka,2024,3,dakshina kannada,4082,6749762.0
karnataka,2024,3,tumakuru,3879,6802100.0
karnataka,2024,3,shivamogga,3740,6590269.0
karnataka,2024,3,kalaburagi,3567,5365898.0
karnataka,2024,3,davanagere,3355,5105646.0
karnataka,2024,4,bengaluru urban,95390,159224823.0
karnataka,2024,4,mysuru,9668,16427026.0
karnataka,2024,4,dharwad,6881,10746750.0
karnataka,2024,4,belagavi,6703,11085250.0
karnataka,2024,4,dakshina kannada,5133,8497551.0
karnataka,2024,4,bengaluru rural,4626,7996121.0
karnataka,2024,4,shivamogga,4127,7252477.0
karnataka,2024,4,tumakuru,3989,6949950.0
karnataka,2024,4,kalaburagi,3821,5798845.0
karnataka,2024,4,davanagere,3387,5275711.0
karnataka,2023,1,bengaluru urban,75238,103829030.0
karnataka,2023,1,mysuru,7972,11090514.0
karnataka,2023,1,bengaluru rural,3512,5009006.0
karnataka,2023,1,belagavi,3437,5714004.0
karnataka,2023,1,dharwad,3351,5035486.0
karnataka,2023,1,dakshina kannada,3285,5085033.0
karnataka,2023,1,ballari,2498,3608322.0
karnataka,2023,1,tumakuru,2301,4146404.0
karnataka,2023,1,davanagere,2165,3004555.0
karnataka,2023,1,shivamogga,2156,3586725.0
karnataka,2023,2,bengaluru urban,69812,99096628.0
karnataka,2023,2,mysuru,5899,8738144.0
karnataka,2023,2,dharwad,3596,5072848.0
karnataka,2023,2,belagavi,3080,4999161.0
karnataka,2023,2,dakshina kannada,2932,4750506.0
karnataka,2023,2,bengaluru rural,2582,4350869.0
karnataka,2023,2,tumakuru,2423,4174882.0
karnataka,2023,2,ballari,2351,3297860.0
karnataka,2023,2,shivamogga,2281,3864881.0
karnataka,2023,2,davanagere,1971,2946266.0
karnataka,2023,3,bengaluru urban,81520,109497225.0
karnataka,2023,3,mysuru,6852,10443799.0
karnataka,2023,3,dharwad,3978,5597459.0
karnataka,2023,3,belagavi,3705,5775496.0
karnataka,2023,3,dakshina kannada,3261,4883149.0
karnataka,2023,3,bengaluru rural,3176,5128006.0
karnataka,2023,3,tumakuru,3017,4884961.0
karnataka,2023,3,ballari,2877,3914152.0
karnataka,2023,3,shivamogga,2807,4384973.0
karnataka,2023,3,davanagere,2589,3630520.0
karnataka,2023,4,bengaluru urban,88349,133137089.0
karnataka,2023,4,mysuru,7831,12589463.0
karnataka,2023,4,dharwad,4912,7400470.0
karnataka,2023,4,belagavi,4826,8422700.0
karnataka,2023,4,dakshina kannada,4101,6597191.0
karnataka,2023,4,bengaluru rural,3674,6347685.0
karnataka,2023,4,shivamogga,3316,5617178.0
karnataka,2023,4,tumakuru,3234,6132461.0
karnataka,2023,4,ballari,2966,4527242.0
karnataka,2023,4,davanagere,2944,4852939.0
karnataka,2021,1,bengaluru urban,21606,17636524.0
karnataka,2021,1,mysuru,1473,1099863.0
karnataka,2021,1,belagavi,1459,1055645.0
karnataka,2021,1,bengaluru rural,952,808005.0
karnataka,2021,1,dharwad,926,653411.0
karnataka,2021,1,tumakuru,921,782869.0
karnataka,2021,1,ballari,919,731673.0
karnataka,2021,1,dakshina kannada,680,560199.0
karnataka,2021,1,kalaburagi,665,465871.0
karnataka,2021,1,vijayapura,656,524451.0
karnataka,2021,2,bengaluru urban,21918,19572756.0
karnataka,2021,2,mysuru,1625,1609768.0
karnataka,2021,2,belagavi,1427,1253310.0
karnataka,2021,2,dharwad,1266,1334979.0
karnataka,2021,2,ballari,1133,1013072.0
karnataka,2021,2,tumakuru,1096,1102268.0
karnataka,2021,2,bengaluru rural,989,1099031.0
karnataka,2021,2,dakshina kannada,843,1051575.0
karnataka,2021,2,shivamogga,833,920816.0
karnataka,2021,2,kalaburagi,757,778234.0
karnataka,2021,3,bengaluru urban,27498,26210017.0
karnataka,2021,3,mysuru,1875,1959596.0
karnataka,2021,3,belagavi,1276,1203412.0
karnataka,2021,3,tumakuru,1275,1366567.0
karnataka,2021,3,ballari,1188,1290594.0
karnataka,2021,3,dharwad,1167,1189951.0
karnataka,2021,3,bengaluru rural,1092,1361844.0
karnataka,2021,3,dakshina kannada,1065,1124855.0
karnataka,2021,3,davanagere,830,908303.0
karnataka,2021,3,ramanagara,821,765577.0
karnataka,2021,4,bengaluru urban,44650,50064816.0
karnataka,2021,4,mysuru,2999,4025182.0
karnataka,2021,4,belagavi,2268,2994132.0
karnataka,2021,4,dharwad,1998,2448037.0
karnataka,2021,4,dakshina kannada,1760,2383587.0
karnataka,2021,4,ballari,1705,2348052.0
karnataka,2021,4,bengaluru rural,1664,2301115.0
karnataka,2021,4,tumakuru,1540,2107437.0
karnataka,2021,4,kalaburagi,1364,1791618.0
karnataka,2021,4,shivamogga,1243,1666023.0
karnataka,2020,2,bengaluru urban,20040,3301769.0
karnataka,2020,2,mysuru,767,144997.0
karnataka,2020,2,dharwad,656,119671.0
karnataka,2020,2,ballari,611,120952.0
karnataka,2020,2,belagavi,590,111501.0
karnataka,2020,2,bengaluru rural,416,83476.0
karnataka,2020,2,dakshina kannada,380,80252.0
karnataka,2020,2,tumakuru,372,75362.0
karnataka,2020,2,davanagere,309,59794.0
karnataka,2020,2,ramanagara,259,54476.0
karnataka,2020,3,bengaluru urban,32192,6940765.0
karnataka,2020,3,mysuru,2128,558128.0
karnataka,2020,3,belagavi,2016,533172.0
karnataka,2020,3,dharwad,1606,358476.0
karnataka,2020,3,dakshina kannada,1271,330557.0
karnataka,2020,3,tumakuru,1236,311665.0
karnataka,2020,3,ballari,1213,306386.0
karnataka,2020,3,bengaluru rural,1068,267171.0
karnataka,2020,3,shivamogga,781,200079.0
karnataka,2020,3,vijayapura,768,175988.0
karnataka,2020,4,bengaluru urban,18485,15922383.0
karnataka,2020,4,belagavi,1586,924521.0
karnataka,2020,4,mysuru,1109,1073388.0
karnataka,2020,4,ballari,863,690500.0
karnataka,2020,4,dharwad,819,552794.0
karnataka,2020,4,tumakuru,751,718936.0
karnataka,2020,4,bengaluru rural,661,759279.0
karnataka,2020,4,dakshina kannada,557,445633.0
karnataka,2020,4,vijayapura,493,393668.0
karnataka,2020,4,kolar,482,516354.0
jammu-&-kashmir,2022,1,jammu,974,1927670.0
jammu-&-kashmir,2022,1,srinagar,399,734819.0
jammu-&-kashmir,2022,1,anantnag,356,523325.0
jammu-&-kashmir,2022,1,pulwama,265,464390.0
jammu-&-kashmir,2022,1,budgam,252,394334.0
jammu-&-kashmir,2022,1,kathua,184,442387.0
jammu-&-kashmir,2022,1,baramulla,171,348488.0
jammu-&-kashmir,2022,1,udhampur,142,306421.0
jammu-&-kashmir,2022,1,samba,141,336914.0
jammu-&-kashmir,2022,1,shopian,119,223541.0
jammu-&-kashmir,2022,2,jammu,1181,1988901.0
jammu-&-kashmir,2022,2,srinagar,528,967474.0
jammu-&-kashmir,2022,2,anantnag,263,539003.0
jammu-&-kashmir,2022,2,budgam,259,512454.0
jammu-&-kashmir,2022,2,samba,208,380723.0
jammu-&-kashmir,2022,2,kathua,204,445358.0
jammu-&-kashmir,2022,2,pulwama,199,408613.0
jammu-&-kashmir,2022,2,udhampur,193,322630.0
jammu-&-kashmir,2022,2,baramulla,180,366809.0
jammu-&-kashmir,2022,2,kupwara,142,273241.0
jammu-&-kashmir,2022,3,jammu,1674,2443103.0
jammu-&-kashmir,2022,3,srinagar,504,908586.0
jammu-&-kashmir,2022,3,kathua,342,529015.0
jammu-&-kashmir,2022,3,samba,292,442303.0
jammu-&-kashmir,2022,3,udhampur,266,394002.0
jammu-&-kashmir,2022,3,budgam,251,519645.0
jammu-&-kashmir,2022,3,anantnag,219,442368.0
jammu-&-kashmir,2022,3,pulwama,162,308696.0
jammu-&-kashmir,2022,3,reasi,140,247331.0
jammu-&-kashmir,2022,3,rajouri,139,303672.0
jammu-&-kashmir,2022,4,jammu,1879,3260604.0
jammu-&-kashmir,2022,4,srinagar,471,926220.0
jammu-&-kashmir,2022,4,samba,356,656320.0
jammu-&-kashmir,2022,4,udhampur,286,561757.0
jammu-&-kashmir,2022,4,anantnag,273,607958.0
jammu-&-kashmir,2022,4,kathua,254,545133.0
jammu-&-kashmir,2022,4,budgam,186,484368.0
jammu-&-kashmir,2022,4,pulwama,183,400652.0
jammu-&-kashmir,2022,4,baramulla,171,452532.0
jammu-&-kashmir,2022,4,rajouri,167,352179.0
jammu-&-kashmir,2024,1,jammu,2285,4279724.0
jammu-&-kashmir,2024,1,srinagar,709,1399799.0
jammu-&-kashmir,2024,1,kathua,426,806125.0
jammu-&-kashmir,2024,1,udhampur,420,746405.0
jammu-&-kashmir,2024,1,samba,392,775248.0
jammu-&-kashmir,2024,1,anantnag,369,836595.0
jammu-&-kashmir,2024,1,baramulla,349,848069.0
jammu-&-kashmir,2024,1,budgam,333,755256.0
jammu-&-kashmir,2024,1,reasi,261,390942.0
jammu-&-kashmir,2024,1,pulwama,241,575610.0
jammu-&-kashmir,2024,2,jammu,2025,3825224.0
jammu-&-kashmir,2024,2,srinagar,737,1484156.0
jammu-&-kashmir,2024,2,udhampur,459,849237.0
jammu-&-kashmir,2024,2,anantnag,431,752310.0
jammu-&-kashmir,2024,2,budgam,404,754974.0
jammu-&-kashmir,2024,2,samba,392,728182.0
jammu-&-kashmir,2024,2,kathua,381,635565.0
jammu-&-kashmir,2024,2,baramulla,353,729995.0
jammu-&-kashmir,2024,2,rajouri,283,562851.0
jammu-&-kashmir,2024,2,pulwama,270,634847.0
jammu-&-kashmir,2024,3,jammu,2214,4321501.0
jammu-&-kashmir,2024,3,srinagar,776,1629149.0
jammu-&-kashmir,2024,3,udhampur,536,1055146.0
jammu-&-kashmir,2024,3,kathua,469,782594.0
jammu-&-kashmir,2024,3,samba,440,859054.0
jammu-&-kashmir,2024,3,rajouri,331,700702.0
jammu-&-kashmir,2024,3,anantnag,329,755629.0
jammu-&-kashmir,2024,3,budgam,324,650444.0
jammu-&-kashmir,2024,3,baramulla,285,598621.0
jammu-&-kashmir,2024,3,reasi,231,480669.0
jammu-&-kashmir,2024,4,jammu,2381,4423225.0
jammu-&-kashmir,2024,4,srinagar,1173,2226604.0
jammu-&-kashmir,2024,4,udhampur,569,1088486.0
jammu-&-kashmir,2024,4,kathua,485,902086.0
jammu-&-kashmir,2024,4,samba,483,925626.0
jammu-&-kashmir,2024,4,anantnag,466,1115918.0
jammu-&-kashmir,2024,4,budgam,461,986540.0
jammu-&-kashmir,2024,4,baramulla,442,984313.0
jammu-&-kashmir,2024,4,rajouri,318,675781.0
jammu-&-kashmir,2024,4,pulwama,301,745600.0
jammu-&-kashmir,2023,1,jammu,1657,3092481.0
jammu-&-kashmir,2023,1,srinagar,470,1055223.0
jammu-&-kashmir,2023,1,samba,277,599467.0
jammu-&-kashmir,2023,1,anantnag,250,657402.0
jammu-&-kashmir,2023,1,udhampur,238,544808.0
jammu-&-kashmir,2023,1,kathua,224,506261.0
jammu-&-kashmir,2023,1,budgam,201,561024.0
jammu-&-kashmir,2023,1,pulwama,148,381535.0
jammu-&-kashmir,2023,1,baramulla,147,422741.0
jammu-&-kashmir,2023,1,reasi,120,277347.0
jammu-&-kashmir,2023,2,jammu,1710,3178077.0
jammu-&-kashmir,2023,2,srinagar,683,1303991.0
jammu-&-kashmir,2023,2,samba,332,644903.0
jammu-&-kashmir,2023,2,udhampur,276,517843.0
jammu-&-kashmir,2023,2,budgam,275,617323.0
jammu-&-kashmir,2023,2,kathua,263,596557.0
jammu-&-kashmir,2023,2,anantnag,219,549864.0
jammu-&-kashmir,2023,2,baramulla,215,592287.0
jammu-&-kashmir,2023,2,pulwama,170,435195.0
