state,year,quarter,level,name,registered_users
manipur,2021,3,district,imphal east,71436
manipur,2021,3,district,thoubal,33478
manipur,2021,3,district,bishnupur,31996
manipur,2021,3,district,churachandpur,27600
manipur,2021,3,district,kangpokpi,22416
manipur,2021,3,district,kakching,14924
manipur,2021,3,district,ukhrul,11045
manipur,2021,3,district,tamenglong,9326
manipur,2021,3,district,chandel,7597
manipur,2021,3,pincode,795004,52013
manipur,2021,3,pincode,795001,21440
manipur,2021,3,pincode,795138,16512
manipur,2021,3,pincode,795133,16112
manipur,2021,3,pincode,795103,13914
manipur,2021,3,pincode,795008,12242
manipur,2021,3,pincode,795002,12236
manipur,2021,3,pincode,795148,11534
manipur,2021,3,pincode,795010,11378
manipur,2021,3,pincode,795149,11323
manipur,2021,4,district,imphal west,118056
manipur,2021,4,district,imphal east,76421
manipur,2021,4,district,thoubal,35832
manipur,2021,4,district,bishnupur,34316
manipur,2021,4,district,churachandpur,29651
manipur,2021,4,district,kangpokpi,24082
manipur,2021,4,district,kakching,15985
manipur,2021,4,district,ukhrul,11949
manipur,2021,4,district,tamenglong,10063
manipur,2021,4,district,chandel,8184
manipur,2021,4,pincode,795004,55504
manipur,2021,4,pincode,795001,22870
manipur,2021,4,pincode,795138,17655
manipur,2021,4,pincode,795133,17290
manipur,2021,4,pincode,795103,14898
manipur,2021,4,pincode,795002,13103
manipur,2021,4,pincode,795008,13084
manipur,2021,4,pincode,795148,12351
manipur,2021,4,pincode,795010,12210
manipur,2021,4,pincode,795149,12180
manipur,2020,1,district,imphal west,57485
manipur,2020,1,district,imphal east,36105
manipur,2020,1,district,thoubal,16244
manipur,2020,1,district,bishnupur,15333
manipur,2020,1,district,churachandpur,12420
manipur,2020,1,district,kangpokpi,10241
manipur,2020,1,district,kakching,7075
manipur,2020,1,district,ukhrul,4892
manipur,2020,1,district,tamenglong,4169
manipur,2020,1,district,chandel,3471
manipur,2020,1,pincode,795004,28400
manipur,2020,1,pincode,795001,11267
manipur,2020,1,pincode,795138,8206
manipur,2020,1,pincode,795133,7649
manipur,2020,1,pincode,795103,6635
manipur,2020,1,pincode,795002,6376
manipur,2020,1,pincode,795008,6066
manipur,2020,1,pincode,795148,5614
manipur,2020,1,pincode,795010,5397
manipur,2020,1,pincode,795149,5197
manipur,2020,2,district,imphal west,67897
manipur,2020,2,district,imphal east,43144
manipur,2020,2,district,thoubal,20186
manipur,2020,2,district,bishnupur,19027
manipur,2020,2,district,churachandpur,15469
manipur,2020,2,district,kangpokpi,12965
manipur,2020,2,district,kakching,9028
manipur,2020,2,district,ukhrul,6223
manipur,2020,2,district,tamenglong,5158
manipur,2020,2,district,chandel,4278
manipur,2020,2,pincode,795004,32442
manipur,2020,2,pincode,795001,13115
manipur,2020,2,pincode,795138,10076
manipur,2020,2,pincode,795133,9675
manipur,2020,2,pincode,795103,8426
manipur,2020,2,pincode,795002,7522
manipur,2020,2,pincode,795008,7283
manipur,2020,2,pincode,795148,6862
manipur,2020,2,pincode,795149,6744
manipur,2020,2,pincode,795010,6572
manipur,2020,3,district,imphal west,79723
manipur,2020,3,district,imphal east,51383
manipur,2020,3,district,thoubal,24183
manipur,2020,3,district,bishnupur,22965
manipur,2020,3,district,churachandpur,19501
manipur,2020,3,district,kangpokpi,15966
manipur,2020,3,district,kakching,10752
manipur,2020,3,district,ukhrul,7657
manipur,2020,3,district,tamenglong,6475
manipur,2020,3,district,chandel,5252
manipur,2020,3,pincode,795004,37728
manipur,2020,3,pincode,795001,15470
manipur,2020,3,pincode,795138,12056
manipur,2020,3,pincode,795133,11530
manipur,2020,3,pincode,795103,10017
manipur,2020,3,pincode,795002,8812
manipur,2020,3,pincode,795008,8766
manipur,2020,3,pincode,795148,8207
manipur,2020,3,pincode,795149,8206
manipur,2020,3,pincode,795010,8105
manipur,2020,4,district,imphal west,88777
manipur,2020,4,district,imphal east,57282
manipur,2020,4,district,thoubal,26858
manipur,2020,4,district,bishnupur,25629
manipur,2020,4,district,churachandpur,21960
manipur,2020,4,district,kangpokpi,17814
manipur,2020,4,district,kakching,11913
manipur,2020,4,district,ukhrul,8651
manipur,2020,4,district,tamenglong,7322
manipur,2020,4,district,chandel,5987
manipur,2020,4,pincode,795004,41917
manipur,2020,4,pincode,795001,17273
manipur,2020,4,pincode,795138,13264
manipur,2020,4,pincode,795133,12893
manipur,2020,4,pincode,795103,11106
manipur,2020,4,pincode,795008,9845
manipur,2020,4,pincode,795002,9803
manipur,2020,4,pincode,795148,9237
manipur,2020,4,pincode,795149,9058
manipur,2020,4,pincode,795010,9055
manipur,2018,1,district,imphal west,11304
manipur,2018,1,district,imphal east,6759
manipur,2018,1,district,thoubal,2764
manipur,2018,1,district,bishnupur,2371
manipur,2018,1,district,churachandpur,1524
manipur,2018,1,district,kangpokpi,1439
manipur,2018,1,district,kakching,915
manipur,2018,1,district,ukhrul,602
manipur,2018,1,district,tamenglong,550
manipur,2018,1,district,jiribam,460
manipur,2018,1,pincode,795004,5825
manipur,2018,1,pincode,795001,2063
manipur,2018,1,pincode,795138,1608
manipur,2018,1,pincode,795008,1230
manipur,2018,1,pincode,795133,1211
manipur,2018,1,pincode,795002,1189
manipur,2018,1,pincode,795130,1034
manipur,2018,1,pincode,795149,1034
manipur,2018,1,pincode,795009,970
manipur,2018,1,pincode,795010,948
manipur,2018,2,district,imphal west,16541
manipur,2018,2,district,imphal east,10390
manipur,2018,2,district,thoubal,4771
manipur,2018,2,district,bishnupur,3751
manipur,2018,2,district,churachandpur,2362
manipur,2018,2,district,kangpokpi,2183
manipur,2018,2,district,kakching,1571
manipur,2018,2,district,ukhrul,905
manipur,2018,2,district,tamenglong,824
manipur,2018,2,district,jiribam,732
manipur,2018,2,pincode,795004,8370
manipur,2018,2,pincode,795001,3001
manipur,2018,2,pincode,795138,2602
manipur,2018,2,pincode,795133,1893
manipur,2018,2,pincode,795130,1795
manipur,2018,2,pincode,795149,1775
manipur,2018,2,pincode,795008,1773
manipur,2018,2,pincode,795002,1728
manipur,2018,2,pincode,795148,1539
manipur,2018,2,pincode,795103,1516
manipur,2018,3,district,imphal west,21696
manipur,2018,3,district,imphal east,13541
manipur,2018,3,district,thoubal,6112
manipur,2018,3,district,bishnupur,5106
manipur,2018,3,district,churachandpur,3420
manipur,2018,3,district,kangpokpi,3073
manipur,2018,3,district,kakching,2326
manipur,2018,3,district,ukhrul,1346
manipur,2018,3,district,tamenglong,1268
manipur,2018,3,district,jiribam,1086
manipur,2018,3,pincode,795004,10911
manipur,2018,3,pincode,795001,4101
manipur,2018,3,pincode,795138,3219
manipur,2018,3,pincode,795133,2534
manipur,2018,3,pincode,795002,2316
manipur,2018,3,pincode,795008,2279
manipur,2018,3,pincode,795103,2219
manipur,2018,3,pincode,795130,2128
manipur,2018,3,pincode,795149,2114
manipur,2018,3,pincode,795148,2056
manipur,2018,4,district,imphal west,28383
manipur,2018,4,district,imphal east,17777
manipur,2018,4,district,thoubal,8027
manipur,2018,4,district,bishnupur,7049
manipur,2018,4,district,churachandpur,4951
manipur,2018,4,district,kangpokpi,4249
manipur,2018,4,district,kakching,3153
manipur,2018,4,district,ukhrul,1842
manipur,2018,4,district,tamenglong,1712
manipur,2018,4,district,jiribam,1393
manipur,2018,4,pincode,795004,14342
manipur,2018,4,pincode,795001,5526
manipur,2018,4,pincode,795138,4221
manipur,2018,4,pincode,795133,3508
manipur,2018,4,pincode,795002,3077
manipur,2018,4,pincode,795103,2985
manipur,2018,4,pincode,795008,2877
manipur,2018,4,pincode,795148,2734
manipur,2018,4,pincode,795149,2679
manipur,2018,4,pincode,795010,2549
haryana,2022,1,district,gurugram,2929873
haryana,2022,1,district,faridabad,1654074
haryana,2022,1,district,hisar,689980
haryana,2022,1,district,sonipat,626016
haryana,2022,1,district,rewari,595001
haryana,2022,1,district,panipat,556104
haryana,2022,1,district,karnal,527415
haryana,2022,1,district,jhajjar,445888
haryana,2022,1,district,palwal,441872
haryana,2022,1,district,rohtak,432623
haryana,2022,1,pincode,122001,465984
haryana,2022,1,pincode,121004,400283
haryana,2022,1,pincode,121003,321859
haryana,2022,1,pincode,121001,308144
haryana,2022,1,pincode,122006,255061
haryana,2022,1,pincode,122002,242575
haryana,2022,1,pincode,121102,239809
haryana,2022,1,pincode,124001,225735
haryana,2022,1,pincode,123401,225100
haryana,2022,1,pincode,122004,212387
haryana,2022,2,district,gurugram,3088176
haryana,2022,2,district,faridabad,1743764
haryana,2022,2,district,hisar,727942
haryana,2022,2,district,sonipat,661278
haryana,2022,2,district,rewari,628614
haryana,2022,2,district,panipat,587006
haryana,2022,2,district,karnal,555939
haryana,2022,2,district,jhajjar,471357
haryana,2022,2,district,palwal,466861
haryana,2022,2,district,rohtak,456537
haryana,2022,2,pincode,122001,490709
haryana,2022,2,pincode,121004,422488
haryana,2022,2,pincode,121003,339295
haryana,2022,2,pincode,121001,324650
haryana,2022,2,pincode,122006,268387
haryana,2022,2,pincode,122002,255084
haryana,2022,2,pincode,121102,253094
haryana,2022,2,pincode,124001,237736
haryana,2022,2,pincode,123401,237454
haryana,2022,2,pincode,122004,224546
haryana,2022,3,district,gurugram,3251792
haryana,2022,3,district,faridabad,1837594
haryana,2022,3,district,hisar,766206
haryana,2022,3,district,sonipat,697349
haryana,2022,3,district,rewari,663418
haryana,2022,3,district,panipat,618937
haryana,2022,3,district,karnal,584928
haryana,2022,3,district,jhajjar,497580
haryana,2022,3,district,palwal,492837
haryana,2022,3,district,rohtak,481082
haryana,2022,3,pincode,122001,516313
haryana,2022,3,pincode,121004,445822
haryana,2022,3,pincode,121003,357581
haryana,2022,3,pincode,121001,341866
haryana,2022,3,pincode,122006,282229
haryana,2022,3,pincode,122002,267850
haryana,2022,3,pincode,121102,266955
haryana,2022,3,pincode,123401,250221
haryana,2022,3,pincode,124001,250178
haryana,2022,3,pincode,122004,237160
haryana,2022,4,district,gurugram,3416098
haryana,2022,4,district,faridabad,1930743
haryana,2022,4,district,hisar,801156
haryana,2022,4,district,sonipat,731324
haryana,2022,4,district,rewari,696113
haryana,2022,4,district,panipat,649292
haryana,2022,4,district,karnal,611868
haryana,2022,4,district,jhajjar,521692
haryana,2022,4,district,palwal,516553
haryana,2022,4,district,rohtak,504058
haryana,2022,4,pincode,122001,542209
haryana,2022,4,pincode,121004,468607
haryana,2022,4,pincode,121003,376201
haryana,2022,4,pincode,121001,358891
haryana,2022,4,pincode,122006,296184
haryana,2022,4,pincode,122002,280688
haryana,2022,4,pincode,121102,279801
haryana,2022,4,pincode,124001,262578
haryana,2022,4,pincode,123401,262455
haryana,2022,4,pincode,122004,249924
haryana,2024,1,district,gurugram,4134124
haryana,2024,1,district,faridabad,2342026
haryana,2024,1,district,hisar,981843
haryana,2024,1,district,sonipat,892110
haryana,2024,1,district,rewari,850468
haryana,2024,1,district,panipat,791258
haryana,2024,1,district,karnal,741880
haryana,2024,1,district,jhajjar,638613
haryana,2024,1,district,palwal,630556
haryana,2024,1,district,rohtak,612619
haryana,2024,1,pincode,122001,654633
haryana,2024,1,pincode,121004,570844
haryana,2024,1,pincode,121003,457561
haryana,2024,1,pincode,121001,433362
haryana,2024,1,pincode,122006,356317
haryana,2024,1,pincode,121102,340148
haryana,2024,1,pincode,122002,336248
haryana,2024,1,pincode,123401,318828
haryana,2024,1,pincode,124001,316660
haryana,2024,1,pincode,122004,305448
haryana,2024,2,district,gurugram,4289099
haryana,2024,2,district,faridabad,2432061
haryana,2024,2,district,hisar,1017200
haryana,2024,2,district,sonipat,925604
haryana,2024,2,district,rewari,882152
haryana,2024,2,district,panipat,820766
haryana,2024,2,district,karnal,769577
haryana,2024,2,district,jhajjar,662778
haryana,2024,2,district,palwal,654617
haryana,2024,2,district,rohtak,635272
haryana,2024,2,pincode,122001,679107
haryana,2024,2,pincode,121004,593014
haryana,2024,2,pincode,121003,475384
haryana,2024,2,pincode,121001,449875
haryana,2024,2,pincode,122006,369482
haryana,2024,2,pincode,121102,353060
haryana,2024,2,pincode,122002,348511
haryana,2024,2,pincode,123401,330274
haryana,2024,2,pincode,124001,328089
haryana,2024,2,pincode,122004,317417
haryana,2024,3,district,gurugram,4264705
haryana,2024,3,district,faridabad,2263356
haryana,2024,3,district,sonipat,1056983
haryana,2024,3,district,hisar,926328
haryana,2024,3,district,panipat,885898
haryana,2024,3,district,rewari,817240
haryana,2024,3,district,karnal,740449
haryana,2024,3,district,jhajjar,726930
haryana,2024,3,district,nuh,657942
haryana,2024,3,district,palwal,643422
haryana,2024,3,pincode,121004,646607
haryana,2024,3,pincode,122001,574508
haryana,2024,3,pincode,132103,474310
haryana,2024,3,pincode,122002,407674
haryana,2024,3,pincode,121001,389655
haryana,2024,3,pincode,122006,380881
haryana,2024,3,pincode,121102,357453
haryana,2024,3,pincode,124001,334784
haryana,2024,3,pincode,124507,315922
haryana,2024,3,pincode,123401,315215
haryana,2024,4,district,gurugram,4394202
haryana,2024,4,district,faridabad,2323097
haryana,2024,4,district,sonipat,1085801
haryana,2024,4,district,hisar,952421
haryana,2024,4,district,panipat,910441
haryana,2024,4,district,rewari,838890
haryana,2024,4,district,karnal,763389
haryana,2024,4,district,jhajjar,746192
haryana,2024,4,district,nuh,675794
haryana,2024,4,district,palwal,661233
haryana,2024,4,pincode,121004,663180
haryana,2024,4,pincode,122001,592048
haryana,2024,4,pincode,132103,487186
haryana,2024,4,pincode,122002,421511
haryana,2024,4,pincode,121001,400549
haryana,2024,4,pincode,122006,389674
haryana,2024,4,pincode,121102,368037
haryana,2024,4,pincode,124001,344353
haryana,2024,4,pincode,123401,323889
haryana,2024,4,pincode,124507,323425
haryana,2023,1,district,gurugram,3572322
haryana,2023,1,district,faridabad,2018956
haryana,2023,1,district,hisar,846309
haryana,2023,1,district,sonipat,764865
haryana,2023,1,district,rewari,728428
haryana,2023,1,district,panipat,679052
haryana,2023,1,district,karnal,638547
haryana,2023,1,district,jhajjar,545862
haryana,2023,1,district,palwal,540064
haryana,2023,1,district,rohtak,527046
